gamma_fit,theta_fit
798.6506396766666,1.6580803857500002
801.4628123049999,1.3056676578883333
800.0685082199999,1.1460289987016667
801.8408286250001,0.6816008605033334
789.8078656633334,0.679798914505
809.2005128316666,0.7319231803566668
792.1098380216667,0.781375750345
778.0153056083334,1.2105684220933335
759.586269665,1.2735267736383333
771.2039745500001,1.132705039245
730.1384197799999,1.4497297525216666
691.6576696550001,1.4023969362166668
662.581640565,1.2202641260316667
629.9162454116666,1.2202641260316667
611.7486425433334,1.2202641260316667
601.2946460483333,1.1822587593216667
595.4263687283333,1.3283739573666664
600.5116857966667,1.8668482276333334
593.4182607266667,1.7180993031916665
573.7220189616667,1.0872947755866667
554.9050969483334,1.5499217821383329
661.2176156783333,1.1243118233283333
636.46887372,1.2871627535866668
613.1064406966666,1.3726633393983332
613.7717895283332,1.3726633393983332
613.7365141716667,1.4960662211333335
586.8602247916666,1.8881264841833332
578.727747765,1.64356773645
598.6192904916667,1.48004591153
621.5646385699999,1.383438321615
568.9116454299999,1.4649732995533336
543.894107705,1.163247263678333
566.7425342483333,1.1579001513816667
557.2566987466666,1.1579001513816667
556.7417759316667,1.4297463708333331
425.47655385,2.07699321105
443.0866748,2.2078572873499995
413.0825797733334,1.7776311226
393.89444536499997,1.35909461925
280.657918085,1.131346201755
272.85437046,0.8598107641666666
277.7605754333333,1.5223597027999998
809.6717078866667,1.3814354468983334
811.5360928066668,1.40282010225
877.7372680933332,1.2432073126133334
815.6823786350001,0.76283442263
826.9582680233334,0.8000127675016665
812.63265757,0.8518453707116668
768.4485135083332,1.2440731435916668
774.806166525,1.7725388885016666
789.8662743250002,1.212089859325
739.169002305,1.0875635702683333
634.8897735483333,1.1921517907716666
606.5960866433334,1.2202641260316667
631.8587748633333,1.2202641260316667
613.3437777783333,1.2395230550566667
588.539356475,1.5062070411133337
596.648874245,1.7641248971316665
606.5040961266667,1.807427242733333
604.6533736033334,1.59594920625
565.7919820466667,1.353329947025
550.4654085733333,1.2842356722133332
